UF,state,region,region_name,micro_region,micro_region_name,city_id,city_full_id,name,district_id,district_name,neighborhood
42,Santa Catarina,02,Norte Catarinense,008,Joinville,09102,4209102,Joinville,10,420910210,Pirabeiraba
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,09151,4209151,José Boiteux,05,420915105,José Boiteux
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,09177,4209177,Jupiá,05,420917705,Jupiá
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,09201,4209201,Lacerdópolis,05,420920105,Lacerdópolis
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,09201,4209201,Lacerdópolis,10,420920110,São Roque
42,Santa Catarina,03,Serrana,010,Campos de Lages,09300,4209300,Lages,05,420930005,Lages
42,Santa Catarina,03,Serrana,010,Campos de Lages,09300,4209300,Lages,25,420930025,Índios
42,Santa Catarina,03,Serrana,010,Campos de Lages,09300,4209300,Lages,45,420930045,Santa Teresinha do Salto
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,09409,4209409,Laguna,05,420940905,Laguna
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,09409,4209409,Laguna,15,420940915,Ribeirão Pequeno
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,09458,4209458,Lajeado Grande,05,420945805,Lajeado Grande
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,09508,4209508,Laurentino,05,420950805,Laurentino
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,09607,4209607,Lauro Müller,05,420960705,Lauro Müller
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,09607,4209607,Lauro Müller,10,420960710,Barro Branco
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,09607,4209607,Lauro Müller,15,420960715,Guatá
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,09706,4209706,Lebon Régis,05,420970605,Lebon Régis
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,09706,4209706,Lebon Régis,10,420970610,São Sebastião do Sul
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,09805,4209805,Leoberto Leal,05,420980505,Leoberto Leal
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,09854,4209854,Lindóia do Sul,05,420985405,Lindóia do Sul
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,09904,4209904,Lontras,05,420990405,Lontras
42,Santa Catarina,04,Vale do Itajaí,012,Blumenau,10001,4210001,Luiz Alves,05,421000105,Luiz Alves
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,10035,4210035,Luzerna,05,421003505,Luzerna
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,10050,4210050,Macieira,05,421005005,Macieira
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,10100,4210100,Mafra,05,421010005,Mafra
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,10100,4210100,Mafra,10,421010010,Bela Vista do Sul
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,10100,4210100,Mafra,15,421010015,Rio Preto do Sul
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,10209,4210209,Major Gercino,05,421020905,Major Gercino
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,10209,4210209,Major Gercino,10,421020910,Boiteuxburgo
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,10209,4210209,Major Gercino,15,421020915,Pinheiral
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,10308,4210308,Major Vieira,05,421030805,Major Vieira
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,10407,4210407,Maracajá,05,421040705,Maracajá
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,10506,4210506,Maravilha,05,421050605,Maravilha
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,10555,4210555,Marema,05,421055505,Marema
42,Santa Catarina,02,Norte Catarinense,008,Joinville,10605,4210605,Massaranduba,05,421060505,Massaranduba
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,10704,4210704,Matos Costa,05,421070405,Matos Costa
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,10803,4210803,Meleiro,05,421080305,Meleiro
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,10803,4210803,Meleiro,15,421080315,Sapiranga
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,10852,4210852,Mirim Doce,05,421085205,Mirim Doce
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,10902,4210902,Modelo,05,421090205,Modelo
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,11009,4211009,Mondaí,05,421100905,Mondaí
42,Santa Catarina,03,Serrana,009,Curitibanos,11058,4211058,Monte Carlo,05,421105805,Monte Carlo
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,11108,4211108,Monte Castelo,05,421110805,Monte Castelo
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,11108,4211108,Monte Castelo,20,421110820,Residência Fuck
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,11207,4211207,Morro da Fumaça,05,421120705,Morro da Fumaça
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,11207,4211207,Morro da Fumaça,10,421120710,Estação Cocal
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,11256,4211256,Morro Grande,05,421125605,Morro Grande
42,Santa Catarina,04,Vale do Itajaí,013,Itajaí,11306,4211306,Navegantes,05,421130605,Navegantes
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,11405,4211405,Nova Erechim,05,421140505,Nova Erechim
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,11454,4211454,Nova Itaberaba,05,421145405,Nova Itaberaba
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,11504,4211504,Nova Trento,05,421150405,Nova Trento
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,11504,4211504,Nova Trento,10,421150410,Aguti
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,11504,4211504,Nova Trento,15,421150415,Claraíba
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,11603,4211603,Nova Veneza,05,421160305,Nova Veneza
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,11603,4211603,Nova Veneza,07,421160307,Nossa Senhora do Caravagio
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,11603,4211603,Nova Veneza,10,421160310,São Bento Baixo
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,11652,4211652,Novo Horizonte,05,421165205,Novo Horizonte
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,11702,4211702,Orleans,05,421170205,Orleans
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,11702,4211702,Orleans,10,421170210,Pindotiba
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,11702,4211702,Orleans,15,421170215,Rio das Furnas
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,11702,4211702,Orleans,20,421170220,Barracão
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,11702,4211702,Orleans,25,421170225,Brusque do Sul
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,11702,4211702,Orleans,30,421170230,Rio Pinheiros
42,Santa Catarina,03,Serrana,010,Campos de Lages,11751,4211751,Otacílio Costa,05,421175105,Otacílio Costa
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,11801,4211801,Ouro,05,421180105,Ouro
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,11801,4211801,Ouro,15,421180115,Santa Lúcia
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,11850,4211850,Ouro Verde,05,421185005,Ouro Verde
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,11876,4211876,Paial,05,421187605,Paial
42,Santa Catarina,03,Serrana,010,Campos de Lages,11892,4211892,Painel,05,421189205,Painel
42,Santa Catarina,05,Grande Florianópolis,016,Florianópolis,11900,4211900,Palhoça,05,421190005,Palhoça
42,Santa Catarina,05,Grande Florianópolis,016,Florianópolis,11900,4211900,Palhoça,10,421190010,Enseada de Brito
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,12007,4212007,Palma Sola,05,421200705,Palma Sola
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,12007,4212007,Palma Sola,10,421200710,Cerro Azul
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,12007,4212007,Palma Sola,20,421200720,Rene Damo
42,Santa Catarina,03,Serrana,010,Campos de Lages,12056,4212056,Palmeira,05,421205605,Palmeira
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,12106,4212106,Palmitos,05,421210605,Palmitos
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,12106,4212106,Palmitos,10,421210610,Diamantina
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,12106,4212106,Palmitos,20,421210620,Oldemburg
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,12106,4212106,Palmitos,25,421210625,Santa Lúcia
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,12205,4212205,Papanduva,05,421220505,Papanduva
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,12205,4212205,Papanduva,10,421220510,Nova Cultura
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,12239,4212239,Paraíso,05,421223905,Paraíso
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,12239,4212239,Paraíso,10,421223910,Grápia
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,12254,4212254,Passo de Torres,05,421225405,Passo de Torres
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,12254,4212254,Passo de Torres,10,421225410,Balneário Rosa do Mar
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,12270,4212270,Passos Maia,05,421227005,Passos Maia
42,Santa Catarina,05,Grande Florianópolis,016,Florianópolis,12304,4212304,Paulo Lopes,05,421230405,Paulo Lopes
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,12403,4212403,Pedras Grandes,05,421240305,Pedras Grandes
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,12403,4212403,Pedras Grandes,10,421240310,Azambuja
42,Santa Catarina,04,Vale do Itajaí,013,Itajaí,12502,4212502,Penha,05,421250205,Penha
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,12601,4212601,Peritiba,05,421260105,Peritiba
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,12650,4212650,Pescaria Brava,05,421265005,Pescaria Brava
42,Santa Catarina,04,Vale do Itajaí,014,Ituporanga,12700,4212700,Petrolândia,05,421270005,Petrolândia
42,Santa Catarina,04,Vale do Itajaí,014,Ituporanga,12700,4212700,Petrolândia,10,421270010,Rio Antinha
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,12908,4212908,Pinhalzinho,05,421290805,Pinhalzinho
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,12908,4212908,Pinhalzinho,15,421290815,Machado
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,13005,4213005,Pinheiro Preto,05,421300505,Pinheiro Preto
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,13104,4213104,Piratuba,05,421310405,Piratuba
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,13104,4213104,Piratuba,10,421310410,Uruguai
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,13153,4213153,Planalto Alegre,05,421315305,Planalto Alegre
42,Santa Catarina,04,Vale do Itajaí,012,Blumenau,13203,4213203,Pomerode,05,421320305,Pomerode
42,Santa Catarina,03,Serrana,009,Curitibanos,13302,4213302,Ponte Alta,05,421330205,Ponte Alta
42,Santa Catarina,03,Serrana,009,Curitibanos,13351,4213351,Ponte Alta do Norte,05,421335105,Ponte Alta do Norte
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,13401,4213401,Ponte Serrada,05,421340105,Ponte Serrada
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,13401,4213401,Ponte Serrada,08,421340108,Baía Alta
42,Santa Catarina,04,Vale do Itajaí,013,Itajaí,13500,4213500,Porto Belo,05,421350005,Porto Belo
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,13609,4213609,Porto União,05,421360905,Porto União
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,13609,4213609,Porto União,10,421360910,Santa Cruz do Timbó
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,13609,4213609,Porto União,20,421360920,São Miguel da Serra
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,13708,4213708,Pouso Redondo,05,421370805,Pouso Redondo
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,13708,4213708,Pouso Redondo,10,421370810,Aterrado Torto
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,13807,4213807,Praia Grande,05,421380705,Praia Grande
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,13807,4213807,Praia Grande,10,421380710,Cachoeira de Fátima
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,13906,4213906,Presidente Castello Branco,05,421390605,Presidente Castello Branco
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,14003,4214003,Presidente Getúlio,05,421400305,Presidente Getúlio
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,14003,4214003,Presidente Getúlio,10,421400310,Mirador
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,14102,4214102,Presidente Nereu,05,421410205,Presidente Nereu
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,14151,4214151,Princesa,05,421415105,Princesa
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,14201,4214201,Quilombo,05,421420105,Quilombo
42,Santa Catarina,05,Grande Florianópolis,017,Tabuleiro,14300,4214300,Rancho Queimado,05,421430005,Rancho Queimado
42,Santa Catarina,05,Grande Florianópolis,017,Tabuleiro,14300,4214300,Rancho Queimado,10,421430010,Taquaras
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,14409,4214409,Rio das Antas,05,421440905,Rio das Antas
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,14409,4214409,Rio das Antas,10,421440910,Ipoméia
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,14508,4214508,Rio do Campo,05,421450805,Rio do Campo
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,14607,4214607,Rio do Oeste,05,421460705,Rio do Oeste
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,14805,4214805,Rio do Sul,05,421480505,Rio do Sul
42,Santa Catarina,04,Vale do Itajaí,012,Blumenau,14706,4214706,Rio dos Cedros,05,421470605,Rio dos Cedros
42,Santa Catarina,04,Vale do Itajaí,012,Blumenau,14706,4214706,Rio dos Cedros,10,421470610,Cedro Alto
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,14904,4214904,Rio Fortuna,05,421490405,Rio Fortuna
42,Santa Catarina,02,Norte Catarinense,007,São Bento do Sul,15000,4215000,Rio Negrinho,05,421500005,Rio Negrinho
42,Santa Catarina,02,Norte Catarinense,007,São Bento do Sul,15000,4215000,Rio Negrinho,30,421500030,Vila de Volta Grande
42,Santa Catarina,03,Serrana,010,Campos de Lages,15059,4215059,Rio Rufino,05,421505905,Rio Rufino
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,15075,4215075,Riqueza,05,421507505,Riqueza
42,Santa Catarina,04,Vale do Itajaí,012,Blumenau,15109,4215109,Rodeio,05,421510905,Rodeio
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,15208,4215208,Romelândia,05,421520805,Romelândia
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,15307,4215307,Salete,05,421530705,Salete
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,15356,4215356,Saltinho,05,421535605,Saltinho
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,15406,4215406,Salto Veloso,05,421540605,Salto Veloso
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,15455,4215455,Sangão,05,421545505,Sangão
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,15455,4215455,Sangão,15,421545515,Morro Grande
42,Santa Catarina,03,Serrana,009,Curitibanos,15505,4215505,Santa Cecília,05,421550505,Santa Cecília
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,15554,4215554,Santa Helena,05,421555405,Santa Helena
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,15604,4215604,Santa Rosa de Lima,05,421560405,Santa Rosa de Lima
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,15653,4215653,Santa Rosa do Sul,05,421565305,Santa Rosa do Sul
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,15679,4215679,Santa Terezinha,05,421567905,Santa Terezinha
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,15679,4215679,Santa Terezinha,15,421567915,Craveiro
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,15679,4215679,Santa Terezinha,25,421567925,Rio da Anta
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,15687,4215687,Santa Terezinha do Progresso,05,421568705,Santa Terezinha do Progresso
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,15695,4215695,Santiago do Sul,05,421569505,Santiago do Sul
42,Santa Catarina,05,Grande Florianópolis,016,Florianópolis,15703,4215703,Santo Amaro da Imperatriz,05,421570305,Santo Amaro da Imperatriz
42,Santa Catarina,02,Norte Catarinense,007,São Bento do Sul,15802,4215802,São Bento do Sul,05,421580205,São Bento do Sul
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,15752,4215752,São Bernardino,05,421575205,São Bernardino
42,Santa Catarina,05,Grande Florianópolis,017,Tabuleiro,15901,4215901,São Bonifácio,05,421590105,São Bonifácio
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,16008,4216008,São Carlos,05,421600805,São Carlos
42,Santa Catarina,03,Serrana,009,Curitibanos,16057,4216057,São Cristóvão do Sul,05,421605705,São Cristovão do Sul
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,16107,4216107,São Domingos,05,421610705,São Domingos
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,16107,4216107,São Domingos,15,421610715,Maratá
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,16107,4216107,São Domingos,30,421610730,Vila Milani
42,Santa Catarina,02,Norte Catarinense,008,Joinville,16206,4216206,São Francisco do Sul,05,421620605,São Francisco do Sul
42,Santa Catarina,02,Norte Catarinense,008,Joinville,16206,4216206,São Francisco do Sul,10,421620610,Saí
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,16305,4216305,São João Batista,05,421630505,São João Batista
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,16305,4216305,São João Batista,10,421630510,Tijipió
42,Santa Catarina,04,Vale do Itajaí,013,Itajaí,16354,4216354,São João do Itaperiú,05,421635405,São João do Itaperiú
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,16255,4216255,São João do Oeste,05,421625505,São João do Oeste
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,16404,4216404,São João do Sul,05,421640405,São João do Sul
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,16404,4216404,São João do Sul,15,421640415,Vila Conceição
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,16404,4216404,São João do Sul,20,421640420,Vila Santa Catarina
42,Santa Catarina,03,Serrana,010,Campos de Lages,16503,4216503,São Joaquim,05,421650305,São Joaquim
42,Santa Catarina,03,Serrana,010,Campos de Lages,16503,4216503,São Joaquim,10,421650310,Pericó
42,Santa Catarina,03,Serrana,010,Campos de Lages,16503,4216503,São Joaquim,13,421650313,Santa Izabel
42,Santa Catarina,03,Serrana,010,Campos de Lages,16503,4216503,São Joaquim,15,421650315,São Sebastião do Arvoredo
42,Santa Catarina,05,Grande Florianópolis,016,Florianópolis,16602,4216602,São José,05,421660205,São José
42,Santa Catarina,05,Grande Florianópolis,016,Florianópolis,16602,4216602,São José,10,421660210,Barreiros
42,Santa Catarina,05,Grande Florianópolis,016,Florianópolis,16602,4216602,São José,13,421660213,Centro Histórico de São José
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,16701,4216701,São José do Cedro,05,421670105,São José do Cedro
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,16701,4216701,São José do Cedro,10,421670110,Mariflor
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,16701,4216701,São José do Cedro,12,421670112,Padre Reus
42,Santa Catarina,03,Serrana,010,Campos de Lages,16800,4216800,São José do Cerrito,05,421680005,São José do Cerrito
42,Santa Catarina,03,Serrana,010,Campos de Lages,16800,4216800,São José do Cerrito,10,421680010,Salto dos Marianos
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,16909,4216909,São Lourenço do Oeste,05,421690905,São Lourenço do Oeste
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,16909,4216909,São Lourenço do Oeste,10,421690910,Frederico Wastner
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,16909,4216909,São Lourenço do Oeste,20,421690920,Presidente Juscelino
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,16909,4216909,São Lourenço do Oeste,29,421690929,São Roque
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,17006,4217006,São Ludgero,05,421700605,São Ludgero
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,17105,4217105,São Martinho,05,421710505,São Martinho
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,17105,4217105,São Martinho,10,421710510,Vargem do Cedro
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17154,4217154,São Miguel da Boa Vista,05,421715405,São Miguel da Boa Vista
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,17204,4217204,São Miguel do Oeste,05,421720405,São Miguel do Oeste
42,Santa Catarina,05,Grande Florianópolis,016,Florianópolis,17253,4217253,São Pedro de Alcântara,05,421725305,São Pedro de Alcântara
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17303,4217303,Saudades,05,421730305,Saudades
42,Santa Catarina,02,Norte Catarinense,008,Joinville,17402,4217402,Schroeder,05,421740205,Schroeder
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,17501,4217501,Seara,05,421750105,Seara
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,17501,4217501,Seara,15,421750115,Caraíba
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,17501,4217501,Seara,20,421750120,Nova Teutônia
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17550,4217550,Serra Alta,05,421755005,Serra Alta
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,17600,4217600,Siderópolis,05,421760005,Siderópolis
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,17709,4217709,Sombrio,05,421770905,Sombrio
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,17709,4217709,Sombrio,09,421770909,Boa Esperança
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,17709,4217709,Sombrio,15,421770915,Nova Guarita
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17758,4217758,Sul Brasil,05,421775805,Sul Brasil
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,17808,4217808,Taió,05,421780805,Taió
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,17808,4217808,Taió,15,421780815,Passo Manso
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,17907,4217907,Tangará,05,421790705,Tangará
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,17907,4217907,Tangará,15,421790715,Irakitan
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,17907,4217907,Tangará,20,421790720,Marari
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17956,4217956,Tigrinhos,05,421795605,Tigrinhos
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,18004,4218004,Tijucas,05,421800405,Tijucas
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,18103,4218103,Timbé do Sul,05,421810305,Timbé do Sul
42,Santa Catarina,04,Vale do Itajaí,012,Blumenau,18202,4218202,Timbó,05,421820205,Timbó
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,18251,4218251,Timbó Grande,05,421825105,Timbó Grande
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,18301,4218301,Três Barras,05,421830105,Três Barras
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,18301,4218301,Três Barras,10,421830110,São Cristóvão
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,18350,4218350,Treviso,05,421835005,Treviso
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,18400,4218400,Treze de Maio,05,421840005,Treze de Maio
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,18400,4218400,Treze de Maio,10,421840010,São Gabriel
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,18509,4218509,Treze Tílias,05,421850905,Treze Tílias
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,18608,4218608,Trombudo Central,05,421860805,Trombudo Central
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,18707,4218707,Tubarão,05,421870705,Tubarão
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,18756,4218756,Tunápolis,05,421875605,Tunápolis
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,18806,4218806,Turvo,05,421880605,Turvo
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,18806,4218806,Turvo,20,421880620,Morro Chato
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,18855,4218855,União do Oeste,05,421885505,União do Oeste
42,Santa Catarina,03,Serrana,010,Campos de Lages,18905,4218905,Urubici,05,421890505,Urubici
42,Santa Catarina,03,Serrana,010,Campos de Lages,18905,4218905,Urubici,10,421890510,Águas Brancas
42,Santa Catarina,03,Serrana,010,Campos de Lages,18905,4218905,Urubici,20,421890520,Santa Teresinha
42,Santa Catarina,03,Serrana,010,Campos de Lages,18954,4218954,Urupema,05,421895405,Urupema
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,19002,4219002,Urussanga,05,421900205,Urussanga
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,19101,4219101,Vargeão,05,421910105,Vargeão
42,Santa Catarina,03,Serrana,009,Curitibanos,19150,4219150,Vargem,05,421915005,Vargem
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,19176,4219176,Vargem Bonita,05,421917605,Vargem Bonita
42,Santa Catarina,04,Vale do Itajaí,014,Ituporanga,19200,4219200,Vidal Ramos,05,421920005,Vidal Ramos
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,19309,4219309,Videira,05,421930905,Videira
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,19309,4219309,Videira,10,421930910,Anta Gorda
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,19309,4219309,Videira,25,421930925,Lourdes
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,19358,4219358,Vitor Meireles,05,421935805,Vitor Meireles
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,19358,4219358,Vitor Meireles,10,421935810,Barra da Prata
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,19408,4219408,Witmarsum,05,421940805,Witmarsum
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,19507,4219507,Xanxerê,05,421950705,Xanxerê
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,19507,4219507,Xanxerê,15,421950715,Cambuinzal
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,19606,4219606,Xavantina,05,421960605,Xavantina
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,19606,4219606,Xavantina,10,421960610,Linha das Palmeiras
